energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
307.78,0.14,0.0015,0.0003,,369.351,,61.447,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
312.65,0.05,0.0168,0.004504397850989631,,342.51,,29.859,M1+E2,0.16,3,0.654,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
314.6,0.2,0.0024,0.0007683749084919419,,376.10,,61.447,E1,,,0.0318,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
319.26,0.022,0.489,0.09894362030975014,,369.351,,50.093,M1+E2,0.18,3,0.615,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
329.8,0.05,0.027,0.005604462507680821,,329.83,,0.0,(E1),,,0.0286,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
334.3,0.06,0.0114,0.0035338930374305333,,334.30,,0.0,M1+E2,-0.61,4,0.436,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
339.5,0.05,0.0672,0.014718478182203485,,369.351,,29.859,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
342.5,0.07,0.0201,0.008246235504762158,,342.51,,0.0,M1+E2,1.29,2,0.261,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
350.5,0.2,0.003,0.0016155494421403512,,350.53,,0.0,E1,,,0.0250,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
369.38,0.06,0.099,0.02068912757948,,369.351,,0.0,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
