energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2110.6,0.1,0.293,0.006,,2669.875,0.00000000001198,559.100,(E1+M2),0.047,12,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
2127,0.1,0.0011,0.00008,,2127.23,,0.0,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
2429.07,0.05,0.0312,0.0005,,2429.146,,0.0,[E3],,,0.000437,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
2655.43,0.08,0.0407,0.0005,,2655.347,,0.0,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
2669.67,0.05,0.00029,0.00004,,2669.875,,0.0,[M2],,,0.000460,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1.221,,0.0004578726547808,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1.426,,0.0018939240922868,0.00026260546782614453,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
9.856,,0.0038193418780954093,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
9.887,,0.007417638139629849,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
11.026,,0.0016591587912668702,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
11.038,,0.0016956602846747413,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
11.099,,0.00003650149340787114,,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,EC,0.027,,921.5,9,32,44,Ge,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
11.183,,0.014598355598802544,0.002155549713059312,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
11.223,,0.028302356725092175,0.004176789684865924,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
12.546,,0.00660448383247991,0.0009760992762146035,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
12.571,,0.006975655823865281,0.0010308949165374944,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
12.652,,0.00037117199138537093,0.00005599397954302861,,,,,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24

