energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
651.3,0.5,0.0028,0.0007,,2433.23,,1783.491,[M1],,,0.00354,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
657.5,0.08,4.5,0.24,,657.51,,0.0,E2,,,0.00314,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
657.76,0.0011,95.61,0.09,,657.7621,,0.0,E2,,,0.00314,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
666.9,0.09,0.029,0.013,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
676.59,0.07,0.143,0.01,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
677.6217,0.0012,10.7,0.05,,2220.0680,,1542.4438,M1+E2,-0.34,2,0.00320,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
687.0091,0.0018,6.53,0.03,,2162.8012,,1475.7900,M1+E2,-1.69,3,0.00289,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
706.676,0.0015,16.69,0.07,,2926.7465,,2220.0680,M1+E2,-1.15,6,0.00275,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
708.133,0.02,0.23,0.05,,2250.549,,1542.4438,M1+E2,-0.14,3,0.00291,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
714.94,0.01,0.0094,0.0023,,2793.420,,2078.485,[E1],,,9.54E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
