energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
25.271,,23.742815829188924,0.7106074724738801,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,IT,91.1,2.3,,,50,63,Sn,1-May-2009,Jean Blachot,2026-07-24
27.367,,14.63356593064907,0.16999851242907366,,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
27.367,,0.9878602809308975,0.32946156710582225,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,EC+B+,8.9,2.3,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
27.581,,17.413943457472392,0.18225116929646823,,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
27.581,,1.175553734307768,0.3920144588069731,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,EC+B+,8.9,2.3,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
27.858,,2.7803775268233233,0.09355403149043792,,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
27.858,,0.18769345337687052,0.06287768291898745,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,EC+B+,8.9,2.3,1039.0,16,49,64,In,1-May-2009,Jean Blachot,2026-07-24
28.579,,6.713575332728019,0.21068393905577787,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,IT,91.1,2.3,,,50,63,Sn,1-May-2009,Jean Blachot,2026-07-24
28.81,,8.036149673275439,0.2489508635221433,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,IT,91.1,2.3,,,50,63,Sn,1-May-2009,Jean Blachot,2026-07-24
29.107,,1.3225743405474197,0.05783803666158086,,,,,,,,,,50,63,Sn,,77.389,0.019,7/2+,21.4,,4,m,1284,24,IT,91.1,2.3,,,50,63,Sn,1-May-2009,Jean Blachot,2026-07-24

